identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/InvoicingEntity,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/alarmType,product/architecture,product/availability,product/availabilityZone,product/capacitystatus,product/classicnetworkingsupport,product/clockSpeed,product/cloudformationresourceProvider,product/computeFamily,product/computeType,product/contentType,product/currentGeneration,product/databaseEngine,product/dedicatedEbsThroughput,product/dedicatedEbsThroughputDescription,product/deploymentOption,product/description,product/durability,product/ecu,product/endpointType,product/engineCode,product/enhancedNetworkingSupported,product/feature,product/feeCode,product/feeDescription,product/fromLocation,product/fromLocationType,product/fromRegionCode,product/gpuMemory,product/group,product/groupDescription,product/inferenceType,product/instanceFamily,product/instanceType,product/instanceTypeFamily,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/licenseModel,product/location,product/locationType,product/logsDestination,product/marketoption,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/memory,product/messageDeliveryFrequency,product/messageDeliveryOrder,product/minVolumeSize,product/model,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/origin,product/physicalProcessor,product/preInstalledSw,product/processorArchitecture,product/processorFeatures,product/productFamily,product/provider,product/queueType,product/recipient,product/region,product/regionCode,product/requestDescription,product/requestType,product/routingTarget,product/routingType,product/servicecode,product/servicename,product/sku,product/storage,product/storageClass,product/storageMedia,product/storageType,product/tenancy,product/toLocation,product/toLocationType,product/toRegionCode,product/transferType,product/unbundledLicensing,product/usagetype,product/vcpu,product/version,product/volumeApiName,product/volumeType,product/vpcnetworkingsupport,pricing/RateCode,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod
edz2nd4tuxkn3vtzy4iosrzt3u3r67vggutwg4a6cuqdjn5demeq,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-02T06:00:00Z,2026-02-02T11:00:00Z,AmazonBedrock,USW2-gpt-oss-120b-input-tokens,InvokeModelInference,,arn:aws:bedrock:us-west-2::foundation-model/openai.gpt-oss-120b-1:0,3.4050000000,,,USD,0.0001500000,0.0005107500,0.0001500000,0.0005107500,$0.00015 per 1K input tokens for gpt-oss-120b in US West (Oregon),,"Amazon Web Services, Inc.",Amazon Bedrock,,,,,,,,,,,,,,,,,,,,,,,On-demand Inference,,,,,,,,,Input tokens,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,gpt-oss-120b,,,,,,,,,,Amazon Bedrock,OpenAI,,,us-west-2,us-west-2,,,,,AmazonBedrock,Amazon Bedrock,VVPWA6JW5NRYT4E7,,,,,,,,,,,USW2-gpt-oss-120b-input-tokens,,,,,,VVPWA6JW5NRYT4E7.JRTCKXETXF.6YS6EN2CT7,356960196248,USD,0.0005107500,0.0001500000,OnDemand,1K tokens,,,,,,,,,,21100992007,,,,,,,,,,,,,,,
hbtlr3y6fiywniurjxxnhy44nqsa3kbr4c7zzpy4akch7c3xk4ya,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-02T02:00:00Z,2026-02-02T03:00:00Z,AmazonEC2,USW2-EUW3-AWS-Out-Bytes,PublicIP-Out,,i-0ee8635d596bf3d8b,0.0000000512,,,USD,0.0200000000,0.0000000010,0.0200000000,0.0000000010,$0.02 per GB - US West (Oregon) data transfer to EU (Paris),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,us-west-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,us-west-2,,,,,,AWSDataTransfer,AWS Data Transfer,W4HS32Q6N7MUF5FC,,,,,,EU (Paris),AWS Region,eu-west-3,InterRegion Outbound,,USW2-EUW3-AWS-Out-Bytes,,,,,,W4HS32Q6N7MUF5FC.JRTCKXETXF.6YS6EN2CT7,200619056266,USD,0.0000000010,0.0200000000,OnDemand,GB,,,,,,,,,,21100991773,,,,,,,,,,,,,,,
wcpr52nhestttgvd4abemwzlg3hjnbizrcdfdbdamn2sygsfrmuq,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-01T13:00:00Z,2026-02-01T14:00:00Z,AmazonCloudFront,AP-Requests-Tier2-HTTPS,GET,,arn:aws:cloudfront::353545917793:distribution/E2EBT3OOYZBXXH,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per request - HTTP or HTTPS under the global monthly free tier,,"Amazon Web Services, Inc.",Amazon CloudFront,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific,AWS Edge Location,,,,,,,,,,,,,,,,,,,,Request,,,,ap-southeast-1,,HTTPS GET and HEAD requests,CloudFront-Request-Tier2,,,AmazonCloudFront,Amazon CloudFront,W6KHTEW6VCKTZFTR,,,,,,,,,,,AP-Requests-Tier2-HTTPS,,,,,,W6KHTEW6VCKTZFTR.A429C66SYZ.6YS6EN2CT7,165482683446,USD,0.0000012000,0.0000012000,,Requests,,,,,,,,,,21100991767,,,,,,,,,,,,,,,
nfocsroxkutlw2nt45o4dqlsriwxack6v25mkzjc2d6r7qqftsra,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-01T12:00:00Z,2026-02-02T10:00:00Z,AmazonCloudFront,AP-Requests-Tier2-HTTPS,GET,,arn:aws:cloudfront::353545917793:distribution/E3IJX9IUF6SHIC,1046.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per request - HTTP or HTTPS under the global monthly free tier,,"Amazon Web Services, Inc.",Amazon CloudFront,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific,AWS Edge Location,,,,,,,,,,,,,,,,,,,,Request,,,,ap-southeast-1,,HTTPS GET and HEAD requests,CloudFront-Request-Tier2,,,AmazonCloudFront,Amazon CloudFront,W6KHTEW6VCKTZFTR,,,,,,,,,,,AP-Requests-Tier2-HTTPS,,,,,,W6KHTEW6VCKTZFTR.A429C66SYZ.6YS6EN2CT7,165482683446,USD,0.0012552000,0.0000012000,,Requests,,,,,,,,,,21100991767,,,,,,,,,,,,,,,
t5ma5d2ggyvfndhgh5ybliyem2pkjxcpfbsd3met7epiozbej3bq,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-01T05:00:00Z,2026-02-02T11:00:00Z,AmazonCloudFront,AP-Requests-Tier2-HTTPS,GET,,arn:aws:cloudfront::353545917793:distribution/E3LQ4K487Q3OU4,917.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per request - HTTP or HTTPS under the global monthly free tier,,"Amazon Web Services, Inc.",Amazon CloudFront,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific,AWS Edge Location,,,,,,,,,,,,,,,,,,,,Request,,,,ap-southeast-1,,HTTPS GET and HEAD requests,CloudFront-Request-Tier2,,,AmazonCloudFront,Amazon CloudFront,W6KHTEW6VCKTZFTR,,,,,,,,,,,AP-Requests-Tier2-HTTPS,,,,,,W6KHTEW6VCKTZFTR.A429C66SYZ.6YS6EN2CT7,165482683446,USD,0.0011004000,0.0000012000,,Requests,,,,,,,,,,21100991767,,,,,,,,,,,,,,,
pi3qj6z43okv3cjrxvtfmfh3f7hs76balfknjqlycufbcm4yar3q,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-01T08:00:00Z,2026-02-01T09:00:00Z,AmazonEC2,USW2-APE2-AWS-In-Bytes,PublicIP-In,,i-0b9d34c5972a322eb,0.0000000373,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Taipei),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,us-west-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,us-west-2,,,,,,AWSDataTransfer,AWS Data Transfer,WBU6AB86VMWZRC7C,,,,,,Asia Pacific (Taipei),AWS Region,ap-east-2,InterRegion Inbound,,USW2-APE2-AWS-In-Bytes,,,,,,WBU6AB86VMWZRC7C.JRTCKXETXF.6YS6EN2CT7,200619072280,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,21100991773,,,,,,,,,,,,,,,
ewjqpr6bcgixsdsr5rejfs4z6gmnze4tps6tjg4zpii2w6p4zk6a,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-01T00:00:00Z,2026-02-01T01:00:00Z,AmazonS3,TimedStorage-ByteHrs,StandardStorage,,cdk-hnb659fds-assets-353545917793-us-east-1,0.0000046758,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - storage under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,99.99%,,,,,,,,,,,,,,,99.999999999%,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,Storage,,,,us-east-1,us-east-1,,,,,AmazonS3,Amazon Simple Storage Service,WP9ANXZGBYYSGJEA,,General Purpose,,,,,,,,,TimedStorage-ByteHrs,,,,Standard,,WP9ANXZGBYYSGJEA.A429C66SYZ.6YS6EN2CT7,327159826200,USD,0.0000001075,0.0230000000,,GB-Mo,,,,,,,,,,21100991763,,,,,,,,,,,,,,,
kgrwf6maums5l5okneu5z6cglme6gltqrmab6y2pxmueeobamnaq,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-01T00:00:00Z,2026-02-01T01:00:00Z,AmazonS3,TimedStorage-ByteHrs,StandardStorage,,cf-templates-mriqnk830h6e-us-east-1,0.0000008132,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - storage under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,99.99%,,,,,,,,,,,,,,,99.999999999%,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,Storage,,,,us-east-1,us-east-1,,,,,AmazonS3,Amazon Simple Storage Service,WP9ANXZGBYYSGJEA,,General Purpose,,,,,,,,,TimedStorage-ByteHrs,,,,Standard,,WP9ANXZGBYYSGJEA.A429C66SYZ.6YS6EN2CT7,327159826200,USD,0.0000000187,0.0230000000,,GB-Mo,,,,,,,,,,21100991763,,,,,,,,,,,,,,,
oboqhafxoglrdvrj43srwqw7uerx4csjsctdy3ahkewskh2de5ia,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-02T08:00:00Z,2026-02-02T09:00:00Z,AmazonSNS,USW2-DeliveryAttempts-SMTP,SubscriptionConfirmation,,arn:aws:sns:us-west-2:353545917793:FinanceMonthlyBilling,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"First 1,000 Amazon SNS Email/Email-JSON Notifications per month are free",,"Amazon Web Services, Inc.",Amazon Simple Notification Service,,,,,,,,,,,,,,,,,Charged for each 64KB chunk of published data,,,SMTP,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,Message Delivery,,,,us-west-2,us-west-2,,,,,AmazonSNS,Amazon Simple Notification Service,WRF4N8KUHKFRG4Q5,,,,,,,,,,,USW2-DeliveryAttempts-SMTP,,,,,,WRF4N8KUHKFRG4Q5.JRTCKXETXF.JXGPBPHWFF,198282505863,USD,0.0000200000,0.0000200000,OnDemand,Notifications,,,,,,,,,,21100991774,,,,,,,,,,,,,,,
ysavvwn5apbpa3zjzqob2wjcbxwfamm3fqpm5csf6qbekcahhomq,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-02T08:00:00Z,2026-02-02T09:00:00Z,AmazonSNS,USW2-DeliveryAttempts-SMTP,SubscriptionConfirmation,,arn:aws:sns:us-west-2:353545917793:MonthlyBillingReport,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"First 1,000 Amazon SNS Email/Email-JSON Notifications per month are free",,"Amazon Web Services, Inc.",Amazon Simple Notification Service,,,,,,,,,,,,,,,,,Charged for each 64KB chunk of published data,,,SMTP,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,Message Delivery,,,,us-west-2,us-west-2,,,,,AmazonSNS,Amazon Simple Notification Service,WRF4N8KUHKFRG4Q5,,,,,,,,,,,USW2-DeliveryAttempts-SMTP,,,,,,WRF4N8KUHKFRG4Q5.JRTCKXETXF.JXGPBPHWFF,198282505863,USD,0.0000200000,0.0000200000,OnDemand,Notifications,,,,,,,,,,21100991774,,,,,,,,,,,,,,,
4gr4pa7sks6iffdfckk7qep4k43iuatc2an7w2gey5uguuh355ga,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-02T06:00:00Z,2026-02-02T11:00:00Z,AWSLambda,USW2-Lambda-GB-Second,Invoke,,arn:aws:lambda:us-west-2:353545917793:function:AIFunction-dev,17.6665000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - US West (Oregon)",,"Amazon Web Services, Inc.",AWS Lambda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS-Lambda-Duration,"Invocation duration weighted by memory assigned to function, measured in GB-s",,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,Serverless,,,,us-west-2,us-west-2,,,,,AWSLambda,AWS Lambda,XCU6U9G4FCKZQWG9,,,,,,,,,,,USW2-Lambda-GB-Second,,,,,,XCU6U9G4FCKZQWG9.A429C66SYZ.6YS6EN2CT7,301350818844,USD,0.0002944423,0.0000166667,,Lambda-GB-Second,,,,,,,,,,21100991802,,,,,,,,,,,,,,,
ph7nexlutglia54trnhsdkm3vtds2cnrrta45luwsxklnqnybpxa,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-01T00:00:00Z,2026-02-02T11:00:00Z,AWSLambda,USW2-Lambda-GB-Second,Invoke,,arn:aws:lambda:us-west-2:353545917793:function:DEV-LambdaStack-EscalationSchedulerFunction46234BD-4sj8bAmmQuVj,563.5080000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - US West (Oregon)",,"Amazon Web Services, Inc.",AWS Lambda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS-Lambda-Duration,"Invocation duration weighted by memory assigned to function, measured in GB-s",,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,Serverless,,,,us-west-2,us-west-2,,,,,AWSLambda,AWS Lambda,XCU6U9G4FCKZQWG9,,,,,,,,,,,USW2-Lambda-GB-Second,,,,,,XCU6U9G4FCKZQWG9.A429C66SYZ.6YS6EN2CT7,301350818844,USD,0.0093918188,0.0000166667,,Lambda-GB-Second,,,,,,,,,,21100991802,,,,,,,,,,,,,,,
ptr5ffui52jx5jvjmpwt7vv56kcrl6qvz3aanbwnqrd4nadauz7a,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-02T05:00:00Z,2026-02-02T11:00:00Z,AWSLambda,USW2-Lambda-GB-Second,Invoke,,arn:aws:lambda:us-west-2:353545917793:function:DEV-LambdaStack-NotificationFunction0492F7EA-lk5mfUDcAvSa,40.3390000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - US West (Oregon)",,"Amazon Web Services, Inc.",AWS Lambda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS-Lambda-Duration,"Invocation duration weighted by memory assigned to function, measured in GB-s",,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,Serverless,,,,us-west-2,us-west-2,,,,,AWSLambda,AWS Lambda,XCU6U9G4FCKZQWG9,,,,,,,,,,,USW2-Lambda-GB-Second,,,,,,XCU6U9G4FCKZQWG9.A429C66SYZ.6YS6EN2CT7,301350818844,USD,0.0006723180,0.0000166667,,Lambda-GB-Second,,,,,,,,,,21100991802,,,,,,,,,,,,,,,
vbjhm3pavr2wfcutbcfhaaj4fj27eipoukitt4z4hxitcgbhdzuq,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-02T09:00:00Z,2026-02-02T10:00:00Z,AWSLambda,USW2-Lambda-GB-Second,Invoke,,arn:aws:lambda:us-west-2:353545917793:function:FilterMonthlyBillingReport,0.1120000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - US West (Oregon)",,"Amazon Web Services, Inc.",AWS Lambda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS-Lambda-Duration,"Invocation duration weighted by memory assigned to function, measured in GB-s",,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,Serverless,,,,us-west-2,us-west-2,,,,,AWSLambda,AWS Lambda,XCU6U9G4FCKZQWG9,,,,,,,,,,,USW2-Lambda-GB-Second,,,,,,XCU6U9G4FCKZQWG9.A429C66SYZ.6YS6EN2CT7,301350818844,USD,0.0000018667,0.0000166667,,Lambda-GB-Second,,,,,,,,,,21100991802,,,,,,,,,,,,,,,
opiizweafrcc63wwnzyzdnvnkrr4odspnlwhigwf643ymz3rdeyq,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-01T03:00:00Z,2026-02-02T06:00:00Z,AWSLambda,USW2-Lambda-GB-Second,Invoke,,arn:aws:lambda:us-west-2:353545917793:function:PROD-LambdaStack-EscalationSchedulerFunction46234B-eoY289IdBqOB,53.0020000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - US West (Oregon)",,"Amazon Web Services, Inc.",AWS Lambda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS-Lambda-Duration,"Invocation duration weighted by memory assigned to function, measured in GB-s",,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,Serverless,,,,us-west-2,us-west-2,,,,,AWSLambda,AWS Lambda,XCU6U9G4FCKZQWG9,,,,,,,,,,,USW2-Lambda-GB-Second,,,,,,XCU6U9G4FCKZQWG9.A429C66SYZ.6YS6EN2CT7,301350818844,USD,0.0008833684,0.0000166667,,Lambda-GB-Second,,,,,,,,,,21100991802,,,,,,,,,,,,,,,
eyh2teeh223dtgf7uljpe7q6z64lm4hqmzsh7a45ard536hofuza,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-01T03:00:00Z,2026-02-02T11:00:00Z,AWSLambda,USW2-Lambda-GB-Second,Invoke,,arn:aws:lambda:us-west-2:353545917793:function:PROD-LambdaStack-NotificationFunction0492F7EA-LPjctkICcF0l,1772.8360000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - US West (Oregon)",,"Amazon Web Services, Inc.",AWS Lambda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS-Lambda-Duration,"Invocation duration weighted by memory assigned to function, measured in GB-s",,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,Serverless,,,,us-west-2,us-west-2,,,,,AWSLambda,AWS Lambda,XCU6U9G4FCKZQWG9,,,,,,,,,,,USW2-Lambda-GB-Second,,,,,,XCU6U9G4FCKZQWG9.A429C66SYZ.6YS6EN2CT7,301350818844,USD,0.0295473258,0.0000166667,,Lambda-GB-Second,,,,,,,,,,21100991802,,,,,,,,,,,,,,,
lzxff3uf5nkpt36tusyx2kkgsyyuyvgkqicoutdjw5ssroaahcsa,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-01T03:00:00Z,2026-02-02T06:00:00Z,AWSLambda,USW2-Lambda-GB-Second,Invoke,,arn:aws:lambda:us-west-2:353545917793:function:UAT-LambdaStack-EscalationSchedulerFunction46234BD-c0AoIybJpNCt,16.4380000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - US West (Oregon)",,"Amazon Web Services, Inc.",AWS Lambda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS-Lambda-Duration,"Invocation duration weighted by memory assigned to function, measured in GB-s",,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,Serverless,,,,us-west-2,us-west-2,,,,,AWSLambda,AWS Lambda,XCU6U9G4FCKZQWG9,,,,,,,,,,,USW2-Lambda-GB-Second,,,,,,XCU6U9G4FCKZQWG9.A429C66SYZ.6YS6EN2CT7,301350818844,USD,0.0002739672,0.0000166667,,Lambda-GB-Second,,,,,,,,,,21100991802,,,,,,,,,,,,,,,
cjgsecca52zpgrp6g7hslfzsae5qzv46zqllkovfg47hylrxonvq,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-02T06:00:00Z,2026-02-02T08:00:00Z,AWSLambda,USW2-Lambda-GB-Second,Invoke,,arn:aws:lambda:us-west-2:353545917793:function:UAT-LambdaStack-NotificationFunction0492F7EA-TTqt039Wp38r,21.9110000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - US West (Oregon)",,"Amazon Web Services, Inc.",AWS Lambda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS-Lambda-Duration,"Invocation duration weighted by memory assigned to function, measured in GB-s",,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,Serverless,,,,us-west-2,us-west-2,,,,,AWSLambda,AWS Lambda,XCU6U9G4FCKZQWG9,,,,,,,,,,,USW2-Lambda-GB-Second,,,,,,XCU6U9G4FCKZQWG9.A429C66SYZ.6YS6EN2CT7,301350818844,USD,0.0003651841,0.0000166667,,Lambda-GB-Second,,,,,,,,,,21100991802,,,,,,,,,,,,,,,
4lvqiruvbqqsrwm4xtl24cltwd2zyc3p3f6vxwhda4tddrre6apa,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-01T18:00:00Z,2026-02-01T19:00:00Z,AmazonS3,USE1-USW2-AWS-Out-Bytes,ListBucketTags,,,0.0000064299,,,USD,0.0200000000,0.0000001286,0.0200000000,0.0000001286,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Oregon),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,us-east-1,,,,,,AWSDataTransfer,AWS Data Transfer,XGXYRYWGNXSSEUVT,,,,,,US West (Oregon),AWS Region,us-west-2,InterRegion Outbound,,USE1-USW2-AWS-Out-Bytes,,,,,,XGXYRYWGNXSSEUVT.JRTCKXETXF.6YS6EN2CT7,200619072153,USD,0.0000001286,0.0200000000,OnDemand,GB,,,,,,,,,,21100991773,,,,,,,,,,,,,,,
